country,year,gdp_nominal
THA,2016,413.479
THA,2017,456.336
THA,2018,506.553
THA,2019,543.879
THA,2020,500.501
THA,2021,506.27
THA,2022,495.622
THA,2023,514.836
THA,2024,528.919
THA,2025,545.341
TLS,2000,0.367
TLS,2001,0.477
TLS,2002,0.47
TLS,2003,0.49
TLS,2004,0.441
TLS,2005,0.462
TLS,2006,0.454
TLS,2007,0.543
TLS,2008,0.648
TLS,2009,0.727
TLS,2010,0.882
TLS,2011,1.042
TLS,2012,1.16
TLS,2013,1.396
TLS,2014,1.447
TLS,2015,1.594
TLS,2016,1.651
TLS,2017,1.616
TLS,2018,1.584
TLS,2019,2.048
TLS,2020,2.163
TLS,2021,3.622
TLS,2022,3.205
TLS,2023,2.379
TLS,2024,1.992
TLS,2025,2.13
TGO,1980,1.994
TGO,1981,1.656
TGO,1982,1.396
TGO,1983,1.33
TGO,1984,1.222
TGO,1985,1.281
TGO,1986,1.795
TGO,1987,2.107
TGO,1988,2.345
TGO,1989,2.302
TGO,1990,2.772
TGO,1991,2.74
TGO,1992,2.873
TGO,1993,2.189
TGO,1994,1.697
TGO,1995,2.24
TGO,1996,2.448
TGO,1997,2.494
TGO,1998,2.361
TGO,1999,2.37
TGO,2000,2.014
TGO,2001,2
TGO,2002,2.301
TGO,2003,2.854
TGO,2004,3.048
TGO,2005,3.08
TGO,2006,3.173
TGO,2007,3.76
TGO,2008,4.578
TGO,2009,4.717
TGO,2010,4.75
TGO,2011,5.421
TGO,2012,5.417
TGO,2013,6.022
TGO,2014,6.395
TGO,2015,5.756
TGO,2016,6.069
TGO,2017,6.385
TGO,2018,7.033
TGO,2019,6.993
TGO,2020,7.4
TGO,2021,8.338
TGO,2022,8.144
TGO,2023,9.081
TGO,2024,9.766
TGO,2025,10.459
TON,1980,0.071
TON,1981,0.079
TON,1982,0.079
TON,1983,0.077
TON,1984,0.081
TON,1985,0.076
TON,1986,0.09
TON,1987,0.098
TON,1988,0.115
TON,1989,0.139
TON,1990,0.144
TON,1991,0.169
TON,1992,0.178
TON,1993,0.183
TON,1994,0.189
TON,1995,0.207
TON,1996,0.218
TON,1997,0.222
TON,1998,0.212
TON,1999,0.199
TON,2000,0.205
TON,2001,0.181
TON,2002,0.183
TON,2003,0.202
TON,2004,0.231
TON,2005,0.262
TON,2006,0.292
TON,2007,0.299
TON,2008,0.344
TON,2009,0.312
TON,2010,0.367
TON,2011,0.415
TON,2012,0.427
TON,2013,0.407
TON,2014,0.403
TON,2015,0.397
TON,2016,0.382
TON,2017,0.416
TON,2018,0.435
TON,2019,0.445
TON,2020,0.445
TON,2021,0.459
TON,2022,0.475
TON,2023,0.52
TON,2024,0.545
TON,2025,0.571
TTO,1980,6.343
TTO,1981,7.113
TTO,1982,8.28
TTO,1983,7.898
TTO,1984,7.891
TTO,1985,7.503
TTO,1986,4.877
TTO,1987,4.88
TTO,1988,4.574
TTO,1989,4.397
TTO,1990,5.155
TTO,1991,5.399
TTO,1992,5.533
TTO,1993,4.656
TTO,1994,5.032
TTO,1995,5.421
TTO,1996,5.859
TTO,1997,5.837
TTO,1998,6.148
TTO,1999,6.926
TTO,2000,8.295
TTO,2001,8.96
TTO,2002,9.148
TTO,2003,11.464
TTO,2004,13.472
TTO,2005,16.17
TTO,2006,18.6
TTO,2007,21.937
TTO,2008,28.193
TTO,2009,19.52
TTO,2010,22.522
TTO,2011,25.789
TTO,2012,27.335
TTO,2013,28.71
TTO,2014,29.698
TTO,2015,27.027
TTO,2016,23.723
TTO,2017,24.04
TTO,2018,24.569
TTO,2019,23.776
TTO,2020,20.808
TTO,2021,24.496
TTO,2022,30.053
TTO,2023,28.024
TTO,2024,28.139
TTO,2025,29.238
TUN,1980,9.566
TUN,1981,9.223
TUN,1982,8.9
TUN,1983,9.202
TUN,1984,9.054
TUN,1985,9.245
TUN,1986,9.91
TUN,1987,10.663
TUN,1988,11.073
TUN,1989,11.069
TUN,1990,14.133
TUN,1991,14.897
TUN,1992,17.809
TUN,1993,16.724
TUN,1994,17.886
TUN,1995,20.616
TUN,1996,22.324
TUN,1997,21.762
TUN,1998,22.87
TUN,1999,24.066
TUN,2000,22.524
TUN,2001,23.146
TUN,2002,24.274
TUN,2003,28.797
TUN,2004,32.71
TUN,2005,33.851
TUN,2006,36.059
TUN,2007,40.819
TUN,2008,47.039
TUN,2009,45.593
TUN,2010,46.21
TUN,2011,48.122
TUN,2012,47.311
TUN,2013,48.681
TUN,2014,50.273
TUN,2015,45.779
TUN,2016,44.36
TUN,2017,42.167
TUN,2018,42.687
TUN,2019,41.905
TUN,2020,42.494
TUN,2021,46.813
TUN,2022,44.596
TUN,2023,48.541
TUN,2024,52.636
TUN,2025,54.651
TUR,1980,96.596
TUR,1981,97.865
TUR,1982,88.918
TUR,1983,84.968
TUR,1984,82.642
TUR,1985,92.827
TUR,1986,102.337
TUR,1987,118.926
TUR,1988,125.032
TUR,1989,147.727
TUR,1990,207.508
TUR,1991,208.402
TUR,1992,219.176
TUR,1993,248.573
TUR,1994,179.359
TUR,1995,233.566
TUR,1996,250.486
TUR,1997,261.857
TUR,1998,277.599
TUR,1999,254.024
TUR,2000,273.118
TUR,2001,202.558
TUR,2002,238.15
TUR,2003,316.54
TUR,2004,407.024
TUR,2005,504.8
TUR,2006,552.332
TUR,2007,682.992
TUR,2008,782.851
TUR,2009,651.513
TUR,2010,777.443
TUR,2011,837.924
TUR,2012,877.681
TUR,2013,958.087
TUR,2014,939.924
TUR,2015,867.054
TUR,2016,869.204
TUR,2017,859.02
TUR,2018,797.707
TUR,2019,760.388
TUR,2020,717.114
TUR,2021,807.893
TUR,2022,905.8
TUR,2023,1129.974
TUR,2024,1344.318
TUR,2025,1455.413
TKM,1992,1.625
TKM,1993,9.169
TKM,1994,7.765
TKM,1995,10.043
TKM,1996,4.068
TKM,1997,4.584
TKM,1998,4.893
TKM,1999,6.595
TKM,2000,8.587
TKM,2001,11.855
TKM,2002,14.875
TKM,2003,19.533
TKM,2004,24.272
TKM,2005,29.363
TKM,2006,36.577
TKM,2007,44.388
TKM,2008,36.788
TKM,2009,34.562
TKM,2010,35.164
TKM,2011,44.413
TKM,2012,50.252
TKM,2013,50.863
TKM,2014,56.204
TKM,2015,44.944
TKM,2016,42.876
TKM,2017,45.902
TKM,2018,49.299
TKM,2019,53.035
TKM,2020,52.385
TKM,2021,60.934
TKM,2022,77.963
TKM,2023,77.716
TKM,2024,83.883
TKM,2025,91.185
TUV,2000,0.015
TUV,2001,0.014
TUV,2002,0.017
TUV,2003,0.02
TUV,2004,0.023
TUV,2005,0.023
TUV,2006,0.024
TUV,2007,0.029
TUV,2008,0.032
TUV,2009,0.028
TUV,2010,0.033
TUV,2011,0.04
TUV,2012,0.039
TUV,2013,0.039
TUV,2014,0.039
TUV,2015,0.037
TUV,2016,0.041
TUV,2017,0.045
TUV,2018,0.048
TUV,2019,0.054
TUV,2020,0.053
TUV,2021,0.063
TUV,2022,0.064
TUV,2023,0.068
TUV,2024,0.073
TUV,2025,0.079
UGA,1980,7.486
UGA,1981,12.12
UGA,1982,8.41
UGA,1983,9.619
UGA,1984,7.399
UGA,1985,6.771
UGA,1986,6.746
UGA,1987,10.878
UGA,1988,11.268
UGA,1989,9.136
UGA,1990,7.452
UGA,1991,3.897
UGA,1992,3.645
UGA,1993,4.311
UGA,1994,6.24
UGA,1995,7.473
UGA,1996,7.713
UGA,1997,8.407
UGA,1998,8.23
UGA,1999,7.823
UGA,2000,7.756
UGA,2001,7.835
UGA,2002,8.425
UGA,2003,8.725
UGA,2004,10.75
UGA,2005,12.46
UGA,2006,14.079
UGA,2007,17.512
UGA,2008,22.419
UGA,2009,24.107
UGA,2010,24.683
UGA,2011,27.501
UGA,2012,30.939
UGA,2013,32.331
UGA,2014,34.754
UGA,2015,30.122
UGA,2016,30.232
UGA,2017,31.589
UGA,2018,34.127
UGA,2019,37.893
UGA,2020,37.897
UGA,2021,42.769
UGA,2022,47.439
UGA,2023,51.093
UGA,2024,55.587
UGA,2025,62.917
UKR,1991,NA
UKR,1992,22.193
UKR,1993,35.025
UKR,1994,38.012
UKR,1995,38.275
UKR,1996,46.083
UKR,1997,51.867
UKR,1998,43.315
UKR,1999,32.661
UKR,2000,32.331
UKR,2001,37.863
UKR,2002,42.339
UKR,2003,50.096
UKR,2004,64.747
UKR,2005,85.996
UKR,2006,107.767
UKR,2007,143.26
UKR,2008,181.313
UKR,2009,117.079
UKR,2010,136.011
UKR,2011,163.059
UKR,2012,175.781
UKR,2013,183.31
UKR,2014,133.392
UKR,2015,90.922
UKR,2016,93.349
UKR,2017,112.064
UKR,2018,130.959
UKR,2019,154.14
UKR,2020,156.579
UKR,2021,199.868
UKR,2022,160.874
UKR,2023,178.34
UKR,2024,184.099
UKR,2025,189.827
ARE,1980,41.725
ARE,1981,46.461
ARE,1982,43.205
ARE,1983,39.588
ARE,1984,39.245
ARE,1985,38.519
ARE,1986,30.526
ARE,1987,33.519
ARE,1988,34.069
ARE,1989,39.325
ARE,1990,50.682
ARE,1991,49.3
ARE,1992,51.952
ARE,1993,52.144
ARE,1994,57.395
ARE,1995,63.432
ARE,1996,72.853
ARE,1997,77.167
ARE,1998,75.304
ARE,1999,84.42
ARE,2000,102.987
ARE,2001,103.312
ARE,2002,109.816
ARE,2003,124.346
ARE,2004,147.812
ARE,2005,180.616
ARE,2006,222.117
ARE,2007,257.883
ARE,2008,315.464
ARE,2009,253.547
ARE,2010,300.189
ARE,2011,360.833
ARE,2012,384.61
ARE,2013,400.219
ARE,2014,414.105
ARE,2015,370.276
ARE,2016,369.255
ARE,2017,390.517
ARE,2018,427.049
ARE,2019,417.99
ARE,2020,349.473
ARE,2021,415.179
ARE,2022,502.732
ARE,2023,514.13
ARE,2024,545.053
ARE,2025,568.567
GBR,1980,604.697
GBR,1981,588.342
GBR,1982,559.326
GBR,1983,532.925
GBR,1984,504.939
GBR,1985,537.2
GBR,1986,655.035
GBR,1987,814.102
GBR,1988,989.706
GBR,1989,1007.623
GBR,1990,1197.021
GBR,1991,1248.625
GBR,1992,1289.587
GBR,1993,1155.162
GBR,1994,1241.72
GBR,1995,1344.504
GBR,1996,1421.099
GBR,1997,1561.239
GBR,1998,1653.852
GBR,1999,1688.248
GBR,2000,1668.69
GBR,2001,1650.252
GBR,2002,1788.549
GBR,2003,2056.294
GBR,2004,2422.619
GBR,2005,2546.038
GBR,2006,2712.257
GBR,2007,3091.695
GBR,2008,2960.39
GBR,2009,2421.476
GBR,2010,2487.924
GBR,2011,2664.719
GBR,2012,2707.571
GBR,2013,2786.665
GBR,2014,3066.304
GBR,2015,2928.558
GBR,2016,2699.086
GBR,2017,2682.384
GBR,2018,2875.024
GBR,2019,2853.074
GBR,2020,2698.705
GBR,2021,3144.079
GBR,2022,3125.404
GBR,2023,3382.115
GBR,2024,3587.545
GBR,2025,3730.261
USA,1980,2857.325
USA,1981,3207.025
USA,1982,3343.8
USA,1983,3634.025
USA,1984,4037.65
USA,1985,4339
USA,1986,4579.625
USA,1987,4855.25
USA,1988,5236.425
USA,1989,5641.6
USA,1990,5963.125
USA,1991,6158.125
USA,1992,6520.325
USA,1993,6858.55
USA,1994,7287.25
USA,1995,7639.75
USA,1996,8073.125
USA,1997,8577.55
USA,1998,9062.825
USA,1999,9631.175
USA,2000,10250.95
USA,2001,10581.925
USA,2002,10929.1
USA,2003,11456.45
USA,2004,12217.175
USA,2005,13039.2
USA,2006,13815.6
USA,2007,14474.25
USA,2008,14769.85
USA,2009,14478.05
USA,2010,15048.975
USA,2011,15599.725
USA,2012,16253.95
USA,2013,16880.675
USA,2014,17608.125
USA,2015,18295
USA,2016,18804.9
USA,2017,19612.1
USA,2018,20656.525
USA,2019,21539.975
USA,2020,21354.125
USA,2021,23681.175
USA,2022,26006.9
USA,2023,27720.725
USA,2024,29167.779
USA,2025,30337.162
URY,1980,12.217
URY,1981,13.636
URY,1982,11.147
URY,1983,6.119
URY,1984,5.819
URY,1985,5.686
URY,1986,7.059
URY,1987,8.832
URY,1988,9.137
URY,1989,9.63
URY,1990,11.204
URY,1991,13.502
URY,1992,15.515
URY,1993,18.064
URY,1994,21.04
URY,1995,23.267
URY,1996,24.73
URY,1997,26.155
URY,1998,27.704
URY,1999,26.178
URY,2000,24.892
URY,2001,22.802
URY,2002,14.863
URY,2003,13.159
URY,2004,14.959
URY,2005,18.986
URY,2006,21.416
URY,2007,25.603
URY,2008,33.151
URY,2009,34.565
URY,2010,43.967
URY,2011,52.354
URY,2012,55.938
URY,2013,62.857
URY,2014,62.546
URY,2015,58.218
URY,2016,57.58
URY,2017,65.068
URY,2018,65.37
URY,2019,62.23
URY,2020,53.666
URY,2021,60.762
URY,2022,70.165
URY,2023,77.241
URY,2024,82.482
URY,2025,86.423
UZB,1992,4.476
UZB,1993,6.897
UZB,1994,8.175
UZB,1995,12.746
UZB,1996,17.453
UZB,1997,18.433
UZB,1998,18.738
UZB,1999,21.362
UZB,2000,17.195
UZB,2001,14.581
UZB,2002,12.106
UZB,2003,12.697
UZB,2004,15.045
UZB,2005,17.939
UZB,2006,21.344
UZB,2007,27.963
UZB,2008,35.858
UZB,2009,41.945
UZB,2010,49.772
UZB,2011,60.213
UZB,2012,67.52
UZB,2013,73.192
UZB,2014,80.848
UZB,2015,85.662
UZB,2016,85.658
UZB,2017,69.703
UZB,2018,58.696
UZB,2019,67.294
UZB,2020,66.443
UZB,2021,77.34
UZB,2022,90.125
UZB,2023,101.584
UZB,2024,112.653
UZB,2025,127.407
VUT,1980,0.121
VUT,1981,0.114
VUT,1982,0.114
VUT,1983,0.117
VUT,1984,0.144
VUT,1985,0.132
VUT,1986,0.128
VUT,1987,0.139
VUT,1988,0.158
VUT,1989,0.154
VUT,1990,0.169
VUT,1991,0.201
VUT,1992,0.209
VUT,1993,0.2
VUT,1994,0.234
VUT,1995,0.249
VUT,1996,0.261
VUT,1997,0.273
VUT,1998,0.262
VUT,1999,0.268
VUT,2000,0.272
VUT,2001,0.257
VUT,2002,0.262
VUT,2003,0.315
VUT,2004,0.365
VUT,2005,0.39
VUT,2006,0.435
VUT,2007,0.517
VUT,2008,0.582
VUT,2009,0.59
VUT,2010,0.652
VUT,2011,0.738
VUT,2012,0.736
VUT,2013,0.755
VUT,2014,0.774
VUT,2015,0.744
VUT,2016,0.775
VUT,2017,0.88
VUT,2018,0.929
VUT,2019,0.93
VUT,2020,1.008
VUT,2021,0.921
VUT,2022,1.039
VUT,2023,1.123
VUT,2024,1.169
VUT,2025,1.214
VEN,1980,69.841
VEN,1981,78.367
VEN,1982,79.998
VEN,1983,79.672
VEN,1984,57.826
VEN,1985,59.865
VEN,1986,60.877
VEN,1987,46.854
VEN,1988,60.378
VEN,1989,44.672
VEN,1990,48.391
VEN,1991,53.382
VEN,1992,60.4
VEN,1993,59.865
VEN,1994,58.357
VEN,1995,77.427
VEN,1996,70.536
VEN,1997,85.684
VEN,1998,91.836
VEN,1999,97.517
VEN,2000,117.596
VEN,2001,123.119
VEN,2002,95.258
VEN,2003,83.684
VEN,2004,112.254
VEN,2005,143.375
VEN,2006,178.521
VEN,2007,232.857
VEN,2008,306.764
VEN,2009,268.624
VEN,2010,318.281
VEN,2011,316.482
VEN,2012,372.592
VEN,2013,258.931
VEN,2014,214.69
VEN,2015,125.449
VEN,2016,112.915
VEN,2017,115.883
VEN,2018,102.021
VEN,2019,73.003
VEN,2020,43.788
VEN,2021,57.666
VEN,2022,92.104
VEN,2023,99.203
VEN,2024,106.327
VEN,2025,109.957
VNM,1980,35.357
VNM,1981,17.617
VNM,1982,23.369
VNM,1983,35.204
VNM,1984,61.171
VNM,1985,19.045
VNM,1986,43.009
VNM,1987,53.385
VNM,1988,29.501
VNM,1989,7.991
VNM,1990,8.217
VNM,1991,9.704
VNM,1992,12.528
VNM,1993,16.736
VNM,1994,20.712
VNM,1995,26.407
VNM,1996,31.352
VNM,1997,34.146
VNM,1998,34.58
VNM,1999,36.444
VNM,2000,39.585
VNM,2001,41.297
VNM,2002,44.563
VNM,2003,50.233
VNM,2004,62.877
VNM,2005,73.197
VNM,2006,84.301
VNM,2007,98.426
VNM,2008,124.756
VNM,2009,129.022
VNM,2010,143.212
VNM,2011,171.312
VNM,2012,195.169
VNM,2013,212.728
VNM,2014,232.888
VNM,2015,236.795
VNM,2016,252.146
VNM,2017,277.071
VNM,2018,304.47
VNM,2019,331.818
VNM,2020,346.31
VNM,2021,370.076
VNM,2022,407.965
VNM,2023,433.702
VNM,2024,468.485
VNM,2025,506.426
YEM,1990,12.644
YEM,1991,14.665
YEM,1992,17.959
YEM,1993,21.737
YEM,1994,28.019
YEM,1995,12.796
YEM,1996,6.496
YEM,1997,6.838
YEM,1998,6.322
YEM,1999,7.639
YEM,2000,9.679
YEM,2001,9.853
YEM,2002,10.693
YEM,2003,11.778
YEM,2004,13.868
YEM,2005,16.732
YEM,2006,19.063
YEM,2007,21.651
YEM,2008,26.911
YEM,2009,25.13
YEM,2010,30.907
YEM,2011,32.726
YEM,2012,35.401
YEM,2013,40.415
YEM,2014,43.229
YEM,2015,42.444
YEM,2016,31.318
YEM,2017,26.842
YEM,2018,21.606
YEM,2019,21.888
YEM,2020,20.22
YEM,2021,19.394
YEM,2022,23.534
YEM,2023,18.806
YEM,2024,16.192
YEM,2025,16.219
ZMB,1980,4.246
ZMB,1981,4.385
ZMB,1982,4.232
ZMB,1983,3.653
ZMB,1984,3.003
ZMB,1985,2.848
ZMB,1986,1.962
ZMB,1987,2.431
ZMB,1988,4.095
ZMB,1989,4.365
ZMB,1990,4.085
ZMB,1991,3.69
ZMB,1992,3.614
ZMB,1993,3.549
ZMB,1994,3.657
ZMB,1995,3.799
ZMB,1996,3.599
ZMB,1997,4.303
ZMB,1998,3.538
ZMB,1999,3.405
ZMB,2000,3.601
ZMB,2001,3.87
ZMB,2002,4.194
ZMB,2003,4.902
ZMB,2004,6.221
ZMB,2005,8.329
ZMB,2006,12.762
ZMB,2007,14.06
ZMB,2008,17.914
ZMB,2009,15.332
ZMB,2010,20.264
ZMB,2011,23.455
ZMB,2012,25.502
ZMB,2013,28.042
ZMB,2014,27.145
ZMB,2015,21.245
ZMB,2016,20.965
ZMB,2017,25.874
ZMB,2018,26.312
ZMB,2019,23.309
ZMB,2020,18.138
ZMB,2021,22.096
ZMB,2022,29.122
ZMB,2023,28.163
ZMB,2024,25.913
ZMB,2025,31.832
ZWE,1990,10.143
ZWE,1991,9.45
ZWE,1992,7.793
ZWE,1993,7.569
ZWE,1994,7.959
ZWE,1995,8.263
ZWE,1996,10.117
ZWE,1997,10.386
ZWE,1998,12.099
ZWE,1999,11.768
ZWE,2000,11.34
ZWE,2001,11.243
ZWE,2002,10.734
ZWE,2003,9.573
ZWE,2004,9.465
ZWE,2005,9.045
ZWE,2006,8.141
ZWE,2007,7.784
ZWE,2008,6.707
ZWE,2009,9.666
ZWE,2010,12.042
ZWE,2011,14.102
ZWE,2012,17.115
ZWE,2013,19.091
ZWE,2014,19.496
ZWE,2015,19.963
ZWE,2016,20.549
ZWE,2017,22.04
ZWE,2018,36.922
ZWE,2019,26.033
ZWE,2020,26.878
ZWE,2021,36.016
ZWE,2022,32.527
ZWE,2023,35.231
ZWE,2024,35.919
ZWE,2025,36.933
